t,s_z(t),v_z(t),p_z(t),L(t)
3.357939,-3.207548,1.000011,500.0054,0
3.358939,-3.206548,1.000011,500.0054,0
3.359939,-3.205548,1.000011,500.0054,0
3.360939,-3.204548,1.000011,500.0054,0
3.361939,-3.203548,1.000011,500.0054,0
3.362939,-3.202549,1.000011,500.0054,0
3.363939,-3.201549,1.000011,500.0054,0
3.364938,-3.200549,1.000011,500.0054,0
3.365938,-3.199549,1.000011,500.0054,0
3.366938,-3.198549,1.000011,500.0054,0
3.367938,-3.197549,1.000011,500.0054,0
3.368938,-3.196549,1.000011,500.0054,0
3.369938,-3.195549,1.000011,500.0054,0
3.370938,-3.194549,1.000011,500.0054,0
3.371938,-3.193549,1.000011,500.0054,0
3.372938,-3.192549,1.000011,500.0054,0
3.373938,-3.191549,1.000011,500.0054,0
3.374938,-3.190549,1.000011,500.0054,0
3.375938,-3.189549,1.000011,500.0054,0
3.376938,-3.18855,1.000011,500.0054,0
3.377938,-3.18755,1.000011,500.0054,0
3.378937,-3.18655,1.000011,500.0054,0
3.379937,-3.18555,1.000011,500.0054,0
3.380937,-3.18455,1.000011,500.0054,0
3.381937,-3.18355,1.000011,500.0054,0
3.382937,-3.18255,1.000011,500.0054,0
3.383937,-3.18155,1.000011,500.0054,0
3.384937,-3.18055,1.000011,500.0054,0
3.385937,-3.17955,1.000011,500.0054,0
3.386937,-3.17855,1.000011,500.0054,0
3.387937,-3.17755,1.000011,500.0054,0
3.388937,-3.17655,1.000011,500.0054,0
3.389937,-3.17555,1.000011,500.0054,0
3.390937,-3.174551,1.000011,500.0054,0
3.391937,-3.173551,1.000011,500.0054,0
3.392936,-3.172551,1.000011,500.0054,0
3.393936,-3.171551,1.000011,500.0054,0
3.394936,-3.170551,1.000011,500.0054,0
3.395936,-3.169551,1.000011,500.0054,0
3.396936,-3.168551,1.000011,500.0054,0
3.397936,-3.167551,1.000011,500.0054,0
3.398936,-3.166551,1.000011,500.0054,0
3.399936,-3.165551,1.000011,500.0054,0
3.400936,-3.164551,1.000011,500.0054,0
3.401936,-3.163551,1.000011,500.0054,0
3.402936,-3.162551,1.000011,500.0054,0
3.403936,-3.161551,1.000011,500.0054,0
3.404936,-3.160552,1.000011,500.0054,0
3.405936,-3.159552,1.000011,500.0054,0
3.406935,-3.158552,1.000011,500.0054,0
3.407935,-3.157552,1.000011,500.0054,0
3.408935,-3.156552,1.000011,500.0054,0
3.409935,-3.155552,1.000011,500.0054,0
3.410935,-3.154552,1.000011,500.0054,0
3.411935,-3.153552,1.000011,500.0054,0
3.412935,-3.152552,1.000011,500.0054,0
3.413935,-3.151552,1.000011,500.0054,0
3.414935,-3.150552,1.000011,500.0054,0
3.415935,-3.149552,1.000011,500.0054,0
3.416935,-3.148552,1.000011,500.0054,0
3.417935,-3.147552,1.000011,500.0054,0
3.418935,-3.146553,1.000011,500.0054,0
3.419935,-3.145553,1.000011,500.0054,0
3.420934,-3.144553,1.000011,500.0054,0
3.421934,-3.143553,1.000011,500.0054,0
3.422934,-3.142553,1.000011,500.0054,0
3.423934,-3.141553,1.000011,500.0054,0
3.424934,-3.140553,1.000011,500.0054,0
3.425934,-3.139553,1.000011,500.0054,0
3.426934,-3.138553,1.000011,500.0054,0
3.427934,-3.137553,1.000011,500.0054,0
3.428934,-3.136553,1.000011,500.0054,0
3.429934,-3.135553,1.000011,500.0054,0
3.430934,-3.134553,1.000011,500.0054,0
3.431934,-3.133554,1.000011,500.0054,0
3.432934,-3.132554,1.000011,500.0054,0
3.433933,-3.131554,1.000011,500.0054,0
3.434933,-3.130554,1.000011,500.0054,0
3.435933,-3.129554,1.000011,500.0054,0
3.436933,-3.128554,1.000011,500.0054,0
3.437933,-3.127554,1.000011,500.0054,0
3.438933,-3.126554,1.000011,500.0054,0
3.439933,-3.125554,1.000011,500.0054,0
3.440933,-3.124554,1.000011,500.0054,0
3.441933,-3.123554,1.000011,500.0054,0
3.442933,-3.122554,1.000011,500.0054,0
3.443933,-3.121554,1.000011,500.0054,0
3.444933,-3.120554,1.000011,500.0054,0
3.445933,-3.119555,1.000011,500.0054,0
3.446933,-3.118555,1.000011,500.0054,0
3.447932,-3.117555,1.000011,500.0054,0
3.448932,-3.116555,1.000011,500.0054,0
3.449932,-3.115555,1.000011,500.0054,0
3.450932,-3.114555,1.000011,500.0054,0
3.451932,-3.113555,1.000011,500.0054,0
3.452932,-3.112555,1.000011,500.0054,0
3.453932,-3.111555,1.000011,500.0054,0
3.454932,-3.110555,1.000011,500.0054,0
3.455932,-3.109555,1.000011,500.0054,0
3.456932,-3.108555,1.000011,500.0054,0
3.457932,-3.107555,1.000011,500.0054,0
3.458932,-3.106555,1.000011,500.0054,0
3.459932,-3.105556,1.000011,500.0054,0
3.460932,-3.104556,1.000011,500.0054,0
3.461931,-3.103556,1.000011,500.0054,0
3.462931,-3.102556,1.000011,500.0054,0
3.463931,-3.101556,1.000011,500.0054,0
3.464931,-3.100556,1.000011,500.0054,0
3.465931,-3.099556,1.000011,500.0054,0
3.466931,-3.098556,1.000011,500.0054,0
3.467931,-3.097556,1.000011,500.0054,0
3.468931,-3.096556,1.000011,500.0054,0
3.469931,-3.095556,1.000011,500.0054,0
3.470931,-3.094556,1.000011,500.0054,0
3.471931,-3.093556,1.000011,500.0054,0
3.472931,-3.092556,1.000011,500.0054,0
3.473931,-3.091557,1.000011,500.0054,0
3.474931,-3.090557,1.000011,500.0054,0
3.47593,-3.089557,1.000011,500.0054,0
3.47693,-3.088557,1.000011,500.0054,0
3.47793,-3.087557,1.000011,500.0054,0
3.47893,-3.086557,1.000011,500.0054,0
3.47993,-3.085557,1.000011,500.0054,0
3.48093,-3.084557,1.000011,500.0054,0
3.48193,-3.083557,1.000011,500.0054,0
3.48293,-3.082557,1.000011,500.0054,0
3.48393,-3.081557,1.000011,500.0054,0
3.48493,-3.080557,1.000011,500.0054,0
3.48593,-3.079557,1.000011,500.0054,0
3.48693,-3.078557,1.000011,500.0054,0
3.48793,-3.077558,1.000011,500.0054,0
3.48893,-3.076558,1.000011,500.0054,0
3.489929,-3.075558,1.000011,500.0054,0
3.490929,-3.074558,1.000011,500.0054,0
3.491929,-3.073558,1.000011,500.0054,0
3.492929,-3.072558,1.000011,500.0054,0
3.493929,-3.071558,1.000011,500.0054,0
3.494929,-3.070558,1.000011,500.0054,0
3.495929,-3.069558,1.000011,500.0054,0
3.496929,-3.068558,1.000011,500.0054,0
3.497929,-3.067558,1.000011,500.0054,0
3.498929,-3.066558,1.000011,500.0054,0
3.499929,-3.065558,1.000011,500.0054,0
3.500929,-3.064559,1.000011,500.0054,0
3.501929,-3.063559,1.000011,500.0054,0
3.502928,-3.062559,1.000011,500.0054,0
3.503928,-3.061559,1.000011,500.0054,0
3.504928,-3.060559,1.000011,500.0054,0
3.505928,-3.059559,1.000011,500.0054,0
3.506928,-3.058559,1.000011,500.0054,0
3.507928,-3.057559,1.000011,500.0054,0
3.508928,-3.056559,1.000011,500.0054,0
3.509928,-3.055559,1.000011,500.0054,0
3.510928,-3.054559,1.000011,500.0054,0
3.511928,-3.053559,1.000011,500.0054,0
3.512928,-3.052559,1.000011,500.0054,0
3.513928,-3.051559,1.000011,500.0054,0
3.514928,-3.05056,1.000011,500.0054,0
3.515928,-3.04956,1.000011,500.0054,0
3.516927,-3.04856,1.000011,500.0054,0
3.517927,-3.04756,1.000011,500.0054,0
3.518927,-3.04656,1.000011,500.0054,0
3.519927,-3.04556,1.000011,500.0054,0
3.520927,-3.04456,1.000011,500.0054,0
3.521927,-3.04356,1.000011,500.0054,0
3.522927,-3.04256,1.000011,500.0054,0
3.523927,-3.04156,1.000011,500.0054,0
3.524927,-3.04056,1.000011,500.0054,0
3.525927,-3.03956,1.000011,500.0054,0
3.526927,-3.03856,1.000011,500.0054,0
3.527927,-3.03756,1.000011,500.0054,0
3.528927,-3.036561,1.000011,500.0054,0
3.529927,-3.035561,1.000011,500.0054,0
3.530926,-3.034561,1.000011,500.0054,0
3.531926,-3.033561,1.000011,500.0054,0
3.532926,-3.032561,1.000011,500.0054,0
3.533926,-3.031561,1.000011,500.0054,0
3.534926,-3.030561,1.000011,500.0054,0
3.535926,-3.029561,1.000011,500.0054,0
3.536926,-3.028561,1.000011,500.0054,0
3.537926,-3.027561,1.000011,500.0054,0
3.538926,-3.026561,1.000011,500.0054,0
3.539926,-3.025561,1.000011,500.0054,0
3.540926,-3.024561,1.000011,500.0054,0
3.541926,-3.023561,1.000011,500.0054,0
3.542926,-3.022562,1.000011,500.0054,0
3.543926,-3.021562,1.000011,500.0054,0
3.544925,-3.020562,1.000011,500.0054,0
3.545925,-3.019562,1.000011,500.0054,0
3.546925,-3.018562,1.000011,500.0054,0
3.547925,-3.017562,1.000011,500.0054,0
3.548925,-3.016562,1.000011,500.0054,0
3.549925,-3.015562,1.000011,500.0054,0
3.550925,-3.014562,1.000011,500.0054,0
3.551925,-3.013562,1.000011,500.0054,0
3.552925,-3.012562,1.000011,500.0054,0
3.553925,-3.011562,1.000011,500.0054,0
3.554925,-3.010562,1.000011,500.0054,0
3.555925,-3.009562,1.000011,500.0054,0
3.556925,-3.008563,1.000011,500.0054,0
3.557925,-3.007563,1.000011,500.0054,0
3.558924,-3.006563,1.000011,500.0054,0
3.559924,-3.005563,1.000011,500.0054,0
3.560924,-3.004563,1.000011,500.0054,0
3.561924,-3.003563,1.000011,500.0054,0
3.562924,-3.002563,1.000011,500.0054,0
3.563924,-3.001563,1.000011,500.0054,0
3.564924,-3.000563,1.000011,500.0054,0
3.565924,-2.999563,1.000011,500.0054,0
3.566924,-2.998563,1.000011,500.0054,0
3.567924,-2.997563,1.000011,500.0054,0
3.568924,-2.996563,1.000011,500.0054,0
3.569924,-2.995564,1.000011,500.0054,0
3.570924,-2.994564,1.000011,500.0054,0
3.571923,-2.993564,1.000011,500.0054,0
3.572923,-2.992564,1.000011,500.0054,0
3.573923,-2.991564,1.000011,500.0054,0
3.574923,-2.990564,1.000011,500.0054,0
3.575923,-2.989564,1.000011,500.0054,0
3.576923,-2.988564,1.000011,500.0054,0
3.577923,-2.987564,1.000011,500.0054,0
3.578923,-2.986564,1.000011,500.0054,0
3.579923,-2.985564,1.000011,500.0054,0
3.580923,-2.984564,1.000011,500.0054,0
3.581923,-2.983564,1.000011,500.0054,0
3.582923,-2.982564,1.000011,500.0054,0
3.583923,-2.981565,1.000011,500.0054,0
3.584923,-2.980565,1.000011,500.0054,0
3.585922,-2.979565,1.000011,500.0054,0
3.586922,-2.978565,1.000011,500.0054,0
3.587922,-2.977565,1.000011,500.0054,0
3.588922,-2.976565,1.000011,500.0054,0
3.589922,-2.975565,1.000011,500.0054,0
3.590922,-2.974565,1.000011,500.0054,0
3.591922,-2.973565,1.000011,500.0054,0
3.592922,-2.972565,1.000011,500.0054,0
3.593922,-2.971565,1.000011,500.0054,0
3.594922,-2.970565,1.000011,500.0054,0
3.595922,-2.969565,1.000011,500.0054,0
3.596922,-2.968565,1.000011,500.0054,0
3.597922,-2.967566,1.000011,500.0054,0
3.598922,-2.966566,1.000011,500.0054,0
3.599921,-2.965566,1.000011,500.0054,0
3.600921,-2.964566,1.000011,500.0054,0
3.601921,-2.963566,1.000011,500.0054,0
3.602921,-2.962566,1.000011,500.0054,0
3.603921,-2.961566,1.000011,500.0054,0
3.604921,-2.960566,1.000011,500.0054,0
3.605921,-2.959566,1.000011,500.0054,0
3.606921,-2.958566,1.000011,500.0054,0
3.607921,-2.957566,1.000011,500.0054,0
3.608921,-2.956566,1.000011,500.0054,0
3.609921,-2.955566,1.000011,500.0054,0
3.610921,-2.954566,1.000011,500.0054,0
3.611921,-2.953567,1.000011,500.0054,0
3.612921,-2.952567,1.000011,500.0054,0
3.61392,-2.951567,1.000011,500.0054,0
3.61492,-2.950567,1.000011,500.0054,0
3.61592,-2.949567,1.000011,500.0054,0
3.61692,-2.948567,1.000011,500.0054,0
3.61792,-2.947567,1.000011,500.0054,0
3.61892,-2.946567,1.000011,500.0054,0
3.61992,-2.945567,1.000011,500.0054,0
3.62092,-2.944567,1.000011,500.0054,0
3.62192,-2.943567,1.000011,500.0054,0
3.62292,-2.942567,1.000011,500.0054,0
3.62392,-2.941567,1.000011,500.0054,0
3.62492,-2.940567,1.000011,500.0054,0
3.62592,-2.939568,1.000011,500.0054,0
3.62692,-2.938568,1.000011,500.0054,0
3.627919,-2.937568,1.000011,500.0054,0
3.628919,-2.936568,1.000011,500.0054,0
3.629919,-2.935568,1.000011,500.0054,0
3.630919,-2.934568,1.000011,500.0054,0
3.631919,-2.933568,1.000011,500.0054,0
3.632919,-2.932568,1.000011,500.0054,0
3.633919,-2.931568,1.000011,500.0054,0
3.634919,-2.930568,1.000011,500.0054,0
3.635919,-2.929568,1.000011,500.0054,0
3.636919,-2.928568,1.000011,500.0054,0
3.637919,-2.927568,1.000011,500.0054,0
3.638919,-2.926569,1.000011,500.0054,0
3.639919,-2.925569,1.000011,500.0054,0
3.640918,-2.924569,1.000011,500.0054,0
3.641918,-2.923569,1.000011,500.0054,0
3.642918,-2.922569,1.000011,500.0054,0
3.643918,-2.921569,1.000011,500.0054,0
3.644918,-2.920569,1.000011,500.0054,0
3.645918,-2.919569,1.000011,500.0054,0
3.646918,-2.918569,1.000011,500.0054,0
3.647918,-2.917569,1.000011,500.0054,0
3.648918,-2.916569,1.000011,500.0054,0
3.649918,-2.915569,1.000011,500.0054,0
3.650918,-2.914569,1.000011,500.0054,0
3.651918,-2.913569,1.000011,500.0054,0
3.652918,-2.91257,1.000011,500.0054,0
3.653918,-2.91157,1.000011,500.0054,0
3.654917,-2.91057,1.000011,500.0054,0
3.655917,-2.90957,1.000011,500.0054,0
3.656917,-2.90857,1.000011,500.0054,0
3.657917,-2.90757,1.000011,500.0054,0
3.658917,-2.90657,1.000011,500.0054,0
3.659917,-2.90557,1.000011,500.0054,0
3.660917,-2.90457,1.000011,500.0054,0
3.661917,-2.90357,1.000011,500.0054,0
3.662917,-2.90257,1.000011,500.0054,0
3.663917,-2.90157,1.000011,500.0054,0
3.664917,-2.90057,1.000011,500.0054,0
3.665917,-2.89957,1.000011,500.0054,0
3.666917,-2.898571,1.000011,500.0054,0
3.667917,-2.897571,1.000011,500.0054,0
3.668916,-2.896571,1.000011,500.0054,0
3.669916,-2.895571,1.000011,500.0054,0
3.670916,-2.894571,1.000011,500.0054,0
3.671916,-2.893571,1.000011,500.0054,0
3.672916,-2.892571,1.000011,500.0054,0
3.673916,-2.891571,1.000011,500.0054,0
3.674916,-2.890571,1.000011,500.0054,0
3.675916,-2.889571,1.000011,500.0054,0
3.676916,-2.888571,1.000011,500.0054,0
3.677916,-2.887571,1.000011,500.0054,0
3.678916,-2.886571,1.000011,500.0054,0
3.679916,-2.885571,1.000011,500.0054,0
3.680916,-2.884572,1.000011,500.0054,0
3.681916,-2.883572,1.000011,500.0054,0
3.682915,-2.882572,1.000011,500.0054,0
3.683915,-2.881572,1.000011,500.0054,0
3.684915,-2.880572,1.000011,500.0054,0
3.685915,-2.879572,1.000011,500.0054,0
3.686915,-2.878572,1.000011,500.0054,0
3.687915,-2.877572,1.000011,500.0054,0
3.688915,-2.876572,1.000011,500.0054,0
3.689915,-2.875572,1.000011,500.0054,0
3.690915,-2.874572,1.000011,500.0054,0
3.691915,-2.873572,1.000011,500.0054,0
3.692915,-2.872572,1.000011,500.0054,0
3.693915,-2.871572,1.000011,500.0054,0
3.694915,-2.870573,1.000011,500.0054,0
3.695915,-2.869573,1.000011,500.0054,0
3.696914,-2.868573,1.000011,500.0054,0
3.697914,-2.867573,1.000011,500.0054,0
3.698914,-2.866573,1.000011,500.0054,0
3.699914,-2.865573,1.000011,500.0054,0
3.700914,-2.864573,1.000011,500.0054,0
3.701914,-2.863573,1.000011,500.0054,0
3.702914,-2.862573,1.000011,500.0054,0
3.703914,-2.861573,1.000011,500.0054,0
3.704914,-2.860573,1.000011,500.0054,0
3.705914,-2.859573,1.000011,500.0054,0
3.706914,-2.858573,1.000011,500.0054,0
3.707914,-2.857574,1.000011,500.0054,0
3.708914,-2.856574,1.000011,500.0054,0
3.709913,-2.855574,1.000011,500.0054,0
3.710913,-2.854574,1.000011,500.0054,0
3.711913,-2.853574,1.000011,500.0054,0
3.712913,-2.852574,1.000011,500.0054,0
3.713913,-2.851574,1.000011,500.0054,0
3.714913,-2.850574,1.000011,500.0054,0
3.715913,-2.849574,1.000011,500.0054,0
3.716913,-2.848574,1.000011,500.0054,0
3.717913,-2.847574,1.000011,500.0054,0
3.718913,-2.846574,1.000011,500.0054,0
3.719913,-2.845574,1.000011,500.0054,0
3.720913,-2.844574,1.000011,500.0054,0
3.721913,-2.843575,1.000011,500.0054,0
3.722913,-2.842575,1.000011,500.0054,0
3.723912,-2.841575,1.000011,500.0054,0
3.724912,-2.840575,1.000011,500.0054,0
3.725912,-2.839575,1.000011,500.0054,0
3.726912,-2.838575,1.000011,500.0054,0
3.727912,-2.837575,1.000011,500.0054,0
3.728912,-2.836575,1.000011,500.0054,0
3.729912,-2.835575,1.000011,500.0054,0
3.730912,-2.834575,1.000011,500.0054,0
3.731912,-2.833575,1.000011,500.0054,0
3.732912,-2.832575,1.000011,500.0054,0
3.733912,-2.831575,1.000011,500.0054,0
3.734912,-2.830575,1.000011,500.0054,0
3.735912,-2.829576,1.000011,500.0054,0
3.736912,-2.828576,1.000011,500.0054,0
3.737911,-2.827576,1.000011,500.0054,0
3.738911,-2.826576,1.000011,500.0054,0
3.739911,-2.825576,1.000011,500.0054,0
3.740911,-2.824576,1.000011,500.0054,0
3.741911,-2.823576,1.000011,500.0054,0
3.742911,-2.822576,1.000011,500.0054,0
3.743911,-2.821576,1.000011,500.0054,0
3.744911,-2.820576,1.000011,500.0054,0
3.745911,-2.819576,1.000011,500.0054,0
3.746911,-2.818576,1.000011,500.0054,0
3.747911,-2.817576,1.000011,500.0054,0
3.748911,-2.816576,1.000011,500.0054,0
3.749911,-2.815577,1.000011,500.0054,0
3.750911,-2.814577,1.000011,500.0054,0
3.75191,-2.813577,1.000011,500.0054,0
3.75291,-2.812577,1.000011,500.0054,0
3.75391,-2.811577,1.000011,500.0054,0
3.75491,-2.810577,1.000011,500.0054,0
3.75591,-2.809577,1.000011,500.0054,0
3.75691,-2.808577,1.000011,500.0054,0
3.75791,-2.807577,1.000011,500.0054,0
3.75891,-2.806577,1.000011,500.0054,0
3.75991,-2.805577,1.000011,500.0054,0
3.76091,-2.804577,1.000011,500.0054,0
3.76191,-2.803577,1.000011,500.0054,0
3.76291,-2.802577,1.000011,500.0054,0
3.76391,-2.801578,1.000011,500.0054,0
3.76491,-2.800578,1.000011,500.0054,0
3.765909,-2.799578,1.000011,500.0054,0
3.766909,-2.798578,1.000011,500.0054,0
3.767909,-2.797578,1.000011,500.0054,0
3.768909,-2.796578,1.000011,500.0054,0
3.769909,-2.795578,1.000011,500.0054,0
3.770909,-2.794578,1.000011,500.0054,0
3.771909,-2.793578,1.000011,500.0054,0
3.772909,-2.792578,1.000011,500.0054,0
3.773909,-2.791578,1.000011,500.0054,0
3.774909,-2.790578,1.000011,500.0054,0
3.775909,-2.789578,1.000011,500.0054,0
3.776909,-2.788579,1.000011,500.0054,0
3.777909,-2.787579,1.000011,500.0054,0
3.778908,-2.786579,1.000011,500.0054,0
3.779908,-2.785579,1.000011,500.0054,0
3.780908,-2.784579,1.000011,500.0054,0
3.781908,-2.783579,1.000011,500.0054,0
3.782908,-2.782579,1.000011,500.0054,0
3.783908,-2.781579,1.000011,500.0054,0
3.784908,-2.780579,1.000011,500.0054,0
3.785908,-2.779579,1.000011,500.0054,0
3.786908,-2.778579,1.000011,500.0054,0
3.787908,-2.777579,1.000011,500.0054,0
3.788908,-2.776579,1.000011,500.0054,0
3.789908,-2.775579,1.000011,500.0054,0
3.790908,-2.77458,1.000011,500.0054,0
3.791908,-2.77358,1.000011,500.0054,0
3.792907,-2.77258,1.000011,500.0054,0
3.793907,-2.77158,1.000011,500.0054,0
3.794907,-2.77058,1.000011,500.0054,0
3.795907,-2.76958,1.000011,500.0054,0
3.796907,-2.76858,1.000011,500.0054,0
3.797907,-2.76758,1.000011,500.0054,0
3.798907,-2.76658,1.000011,500.0054,0
3.799907,-2.76558,1.000011,500.0054,0
3.800907,-2.76458,1.000011,500.0054,0
3.801907,-2.76358,1.000011,500.0054,0
3.802907,-2.76258,1.000011,500.0054,0
3.803907,-2.76158,1.000011,500.0054,0
3.804907,-2.760581,1.000011,500.0054,0
3.805907,-2.759581,1.000011,500.0054,0
3.806906,-2.758581,1.000011,500.0054,0
3.807906,-2.757581,1.000011,500.0054,0
3.808906,-2.756581,1.000011,500.0054,0
3.809906,-2.755581,1.000011,500.0054,0
3.810906,-2.754581,1.000011,500.0054,0
3.811906,-2.753581,1.000011,500.0054,0
3.812906,-2.752581,1.000011,500.0054,0
3.813906,-2.751581,1.000011,500.0054,0
3.814906,-2.750581,1.000011,500.0054,0
3.815906,-2.749581,1.000011,500.0054,0
3.816906,-2.748581,1.000011,500.0054,0
3.817906,-2.747581,1.000011,500.0054,0
3.818906,-2.746582,1.000011,500.0054,0
3.819906,-2.745582,1.000011,500.0054,0
3.820905,-2.744582,1.000011,500.0054,0
3.821905,-2.743582,1.000011,500.0054,0
3.822905,-2.742582,1.000011,500.0054,0
3.823905,-2.741582,1.000011,500.0054,0
3.824905,-2.740582,1.000011,500.0054,0
3.825905,-2.739582,1.000011,500.0054,0
3.826905,-2.738582,1.000011,500.0054,0
3.827905,-2.737582,1.000011,500.0054,0
3.828905,-2.736582,1.000011,500.0054,0
3.829905,-2.735582,1.000011,500.0054,0
3.830905,-2.734582,1.000011,500.0054,0
3.831905,-2.733582,1.000011,500.0054,0
3.832905,-2.732583,1.000011,500.0054,0
3.833905,-2.731583,1.000011,500.0054,0
3.834904,-2.730583,1.000011,500.0054,0
3.835904,-2.729583,1.000011,500.0054,0
3.836904,-2.728583,1.000011,500.0054,0
3.837904,-2.727583,1.000011,500.0054,0
3.838904,-2.726583,1.000011,500.0054,0
3.839904,-2.725583,1.000011,500.0054,0
3.840904,-2.724583,1.000011,500.0054,0
3.841904,-2.723583,1.000011,500.0054,0
3.842904,-2.722583,1.000011,500.0054,0
3.843904,-2.721583,1.000011,500.0054,0
3.844904,-2.720583,1.000011,500.0054,0
3.845904,-2.719584,1.000011,500.0054,0
3.846904,-2.718584,1.000011,500.0054,0
3.847903,-2.717584,1.000011,500.0054,0
3.848903,-2.716584,1.000011,500.0054,0
3.849903,-2.715584,1.000011,500.0054,0
3.850903,-2.714584,1.000011,500.0054,0
3.851903,-2.713584,1.000011,500.0054,0
3.852903,-2.712584,1.000011,500.0054,0
3.853903,-2.711584,1.000011,500.0054,0
3.854903,-2.710584,1.000011,500.0054,0
3.855903,-2.709584,1.000011,500.0054,0
3.856903,-2.708584,1.000011,500.0054,0
3.857903,-2.707584,1.000011,500.0054,0
3.858903,-2.706584,1.000011,500.0054,0
3.859903,-2.705585,1.000011,500.0054,0
3.860903,-2.704585,1.000011,500.0054,0
3.861902,-2.703585,1.000011,500.0054,0
3.862902,-2.702585,1.000011,500.0054,0
3.863902,-2.701585,1.000011,500.0054,0
3.864902,-2.700585,1.000011,500.0054,0
3.865902,-2.699585,1.000011,500.0054,0
3.866902,-2.698585,1.000011,500.0054,0
3.867902,-2.697585,1.000011,500.0054,0
3.868902,-2.696585,1.000011,500.0054,0
3.869902,-2.695585,1.000011,500.0054,0
3.870902,-2.694585,1.000011,500.0054,0
3.871902,-2.693585,1.000011,500.0054,0
3.872902,-2.692585,1.000011,500.0054,0
3.873902,-2.691586,1.000011,500.0054,0
3.874902,-2.690586,1.000011,500.0054,0
3.875901,-2.689586,1.000011,500.0054,0
3.876901,-2.688586,1.000011,500.0054,0
3.877901,-2.687586,1.000011,500.0054,0
3.878901,-2.686586,1.000011,500.0054,0
3.879901,-2.685586,1.000011,500.0054,0
3.880901,-2.684586,1.000011,500.0054,0
3.881901,-2.683586,1.000011,500.0054,0
3.882901,-2.682586,1.000011,500.0054,0
3.883901,-2.681586,1.000011,500.0054,0
3.884901,-2.680586,1.000011,500.0054,0
3.885901,-2.679586,1.000011,500.0054,0
3.886901,-2.678586,1.000011,500.0054,0
3.887901,-2.677587,1.000011,500.0054,0
3.888901,-2.676587,1.000011,500.0054,0
3.8899,-2.675587,1.000011,500.0054,0
3.8909,-2.674587,1.000011,500.0054,0
3.8919,-2.673587,1.000011,500.0054,0
3.8929,-2.672587,1.000011,500.0054,0
3.8939,-2.671587,1.000011,500.0054,0
3.8949,-2.670587,1.000011,500.0054,0
3.8959,-2.669587,1.000011,500.0054,0
3.8969,-2.668587,1.000011,500.0054,0
3.8979,-2.667587,1.000011,500.0054,0
3.8989,-2.666587,1.000011,500.0054,0
3.8999,-2.665587,1.000011,500.0054,0
3.9009,-2.664587,1.000011,500.0054,0
3.9019,-2.663588,1.000011,500.0054,0
3.9029,-2.662588,1.000011,500.0054,0
3.903899,-2.661588,1.000011,500.0054,0
3.904899,-2.660588,1.000011,500.0054,0
3.905899,-2.659588,1.000011,500.0054,0
3.906899,-2.658588,1.000011,500.0054,0
3.907899,-2.657588,1.000011,500.0054,0
3.908899,-2.656588,1.000011,500.0054,0
3.909899,-2.655588,1.000011,500.0054,0
3.910899,-2.654588,1.000011,500.0054,0
3.911899,-2.653588,1.000011,500.0054,0
3.912899,-2.652588,1.000011,500.0054,0
3.913899,-2.651588,1.000011,500.0054,0
3.914899,-2.650589,1.000011,500.0054,0
3.915899,-2.649589,1.000011,500.0054,0
3.916898,-2.648589,1.000011,500.0054,0
3.917898,-2.647589,1.000011,500.0054,0
3.918898,-2.646589,1.000011,500.0054,0
3.919898,-2.645589,1.000011,500.0054,0
3.920898,-2.644589,1.000011,500.0054,0
3.921898,-2.643589,1.000011,500.0054,0
3.922898,-2.642589,1.000011,500.0054,0
3.923898,-2.641589,1.000011,500.0054,0
3.924898,-2.640589,1.000011,500.0054,0
3.925898,-2.639589,1.000011,500.0054,0
3.926898,-2.638589,1.000011,500.0054,0
3.927898,-2.637589,1.000011,500.0054,0
3.928898,-2.63659,1.000011,500.0054,0
3.929898,-2.63559,1.000011,500.0054,0
3.930897,-2.63459,1.000011,500.0054,0
3.931897,-2.63359,1.000011,500.0054,0
3.932897,-2.63259,1.000011,500.0054,0
3.933897,-2.63159,1.000011,500.0054,0
3.934897,-2.63059,1.000011,500.0054,0
3.935897,-2.62959,1.000011,500.0054,0
3.936897,-2.62859,1.000011,500.0054,0
3.937897,-2.62759,1.000011,500.0054,0
3.938897,-2.62659,1.000011,500.0054,0
3.939897,-2.62559,1.000011,500.0054,0
3.940897,-2.62459,1.000011,500.0054,0
3.941897,-2.62359,1.000011,500.0054,0
3.942897,-2.622591,1.000011,500.0054,0
3.943897,-2.621591,1.000011,500.0054,0
3.944896,-2.620591,1.000011,500.0054,0
3.945896,-2.619591,1.000011,500.0054,0
3.946896,-2.618591,1.000011,500.0054,0
3.947896,-2.617591,1.000011,500.0054,0
3.948896,-2.616591,1.000011,500.0054,0
3.949896,-2.615591,1.000011,500.0054,0
3.950896,-2.614591,1.000011,500.0054,0
3.951896,-2.613591,1.000011,500.0054,0
3.952896,-2.612591,1.000011,500.0054,0
3.953896,-2.611591,1.000011,500.0054,0
3.954896,-2.610591,1.000011,500.0054,0
3.955896,-2.609591,1.000011,500.0054,0
3.956896,-2.608592,1.000011,500.0054,0
3.957896,-2.607592,1.000011,500.0054,0
3.958895,-2.606592,1.000011,500.0054,0
3.959895,-2.605592,1.000011,500.0054,0
3.960895,-2.604592,1.000011,500.0054,0
3.961895,-2.603592,1.000011,500.0054,0
3.962895,-2.602592,1.000011,500.0054,0
3.963895,-2.601592,1.000011,500.0054,0
