t,s_z(t),v_z(t),p_z(t),L(t)
10.76572,4.620191,0.2864434,499.9851,314.2245
10.76672,4.620477,0.2864374,499.7471,314.2162
10.76772,4.620764,0.2864313,499.7463,314.208
10.76872,4.62105,0.2864253,499.5087,314.1994
10.76972,4.621337,0.286419,499.9854,314.1908
10.77072,4.621624,0.286413,499.7463,314.1824
10.77172,4.62191,0.286407,499.747,314.174
10.77272,4.622197,0.2864009,499.7467,314.1654
10.77372,4.622483,0.2863948,499.7471,314.1571
10.77472,4.62277,0.2863887,499.7464,314.1484
10.77572,4.623056,0.2863826,499.7467,314.1401
10.77672,4.623343,0.2863766,499.7462,314.1316
10.77773,4.62363,0.2863705,499.9852,314.1228
10.77873,4.623916,0.2863644,499.7466,314.1147
10.77973,4.624203,0.2863584,499.7466,314.1063
10.78073,4.624489,0.2863523,499.7466,314.0978
10.78173,4.624776,0.2863461,499.985,314.0892
10.78273,4.625062,0.2863402,499.5085,314.081
10.78373,4.625349,0.2863341,499.7465,314.0724
10.78473,4.625636,0.286328,499.7468,314.064
10.78573,4.625922,0.286322,499.7464,314.0555
10.78673,4.626209,0.286316,499.7465,314.047
10.78773,4.626495,0.28631,499.5082,314.0388
10.78873,4.626782,0.2863039,499.7464,314.0301
10.78973,4.627069,0.2862979,499.5085,314.0219
10.79073,4.627355,0.2862917,499.7469,314.0134
10.79173,4.627642,0.2862858,499.5082,314.0048
10.79273,4.627928,0.2862797,499.7464,313.9962
10.79373,4.628215,0.2862736,499.7467,313.9878
10.79473,4.628501,0.2862676,499.7464,313.9794
10.79573,4.628788,0.2862616,499.7467,313.9709
10.79673,4.629075,0.2862555,499.7461,313.9623
10.79773,4.629361,0.2862495,499.7463,313.954
10.79873,4.629648,0.2862435,499.7464,313.9455
10.79973,4.629934,0.2862375,499.5084,313.9374
10.80073,4.630221,0.2862314,499.7463,313.9286
10.80173,4.630507,0.2862253,499.7463,313.9202
10.80274,4.630794,0.2862193,499.7462,313.9117
10.80374,4.63108,0.2862134,499.5083,313.9034
10.80474,4.631367,0.2862073,499.7458,313.8947
10.80574,4.631653,0.2862012,499.9849,313.8862
10.80674,4.631939,0.2861953,499.5081,313.8781
10.80774,4.632226,0.2861892,499.9848,313.8691
10.80874,4.632513,0.2861832,499.7462,313.861
10.80974,4.632799,0.2861773,499.5079,313.8528
10.81074,4.633085,0.2861712,499.7464,313.8441
10.81174,4.633371,0.2861653,499.5077,313.8356
10.81274,4.633658,0.2861592,499.7464,313.8271
10.81374,4.633945,0.2861531,499.9841,313.8186
10.81474,4.634231,0.2861472,499.5078,313.8104
10.81574,4.634517,0.2861411,499.9846,313.8015
10.81674,4.634804,0.2861352,499.7465,313.7933
10.81774,4.63509,0.2861293,499.5077,313.785
10.81874,4.635376,0.2861232,499.7463,313.7762
10.81974,4.635663,0.2861171,499.9843,313.7676
10.82074,4.635949,0.2861112,499.7459,313.7594
10.82174,4.636235,0.2861052,499.7456,313.7509
10.82274,4.636521,0.2860992,499.9846,313.7422
10.82374,4.636807,0.2860933,499.7463,313.734
10.82474,4.637094,0.2860873,499.7456,313.7256
10.82574,4.63738,0.2860813,499.7459,313.717
10.82675,4.637666,0.2860753,499.7458,313.7086
10.82775,4.637952,0.2860693,499.7458,313.7001
10.82875,4.638238,0.2860633,499.9841,313.6916
10.82975,4.638525,0.2860575,499.5078,313.6834
10.83075,4.638811,0.2860514,499.7457,313.6748
10.83175,4.639097,0.2860453,499.9842,313.6664
10.83275,4.639383,0.2860395,499.5076,313.6581
10.83375,4.639669,0.2860335,499.7464,313.6494
10.83475,4.639956,0.2860274,499.9836,313.6408
10.83575,4.640242,0.2860215,499.7459,313.6326
10.83675,4.640528,0.2860156,499.7456,313.6241
10.83775,4.640814,0.2860096,499.7457,313.6155
10.83875,4.6411,0.2860036,499.7456,313.6072
10.83975,4.641387,0.2859976,499.9838,313.5986
10.84075,4.641673,0.2859918,499.5073,313.5907
10.84175,4.641959,0.2859858,499.7454,313.582
10.84275,4.642245,0.2859798,499.7459,313.5735
10.84375,4.642531,0.2859739,499.7454,313.565
10.84475,4.642817,0.2859679,499.7452,313.5565
10.84575,4.643104,0.285962,499.7457,313.5482
10.84675,4.64339,0.285956,499.9838,313.5395
10.84775,4.643676,0.2859501,499.7451,313.5313
10.84875,4.643962,0.2859442,499.7462,313.5227
10.84975,4.644248,0.2859382,499.9835,313.5143
10.85075,4.644534,0.2859323,499.7458,313.5059
10.85176,4.64482,0.2859264,499.7449,313.4975
10.85276,4.645106,0.2859204,499.7457,313.4891
10.85376,4.645392,0.2859145,499.7449,313.4805
10.85476,4.645679,0.2859085,499.9839,313.4719
10.85576,4.645965,0.2859026,499.7454,313.4637
10.85676,4.646251,0.2858967,499.9836,313.455
10.85776,4.646537,0.2858908,499.7448,313.4468
10.85876,4.646823,0.2858849,499.7457,313.4384
10.85976,4.647109,0.285879,499.7448,313.43
10.86076,4.647395,0.2858731,499.7458,313.4215
10.86176,4.647681,0.2858672,499.7452,313.413
10.86276,4.647967,0.2858613,499.5071,313.4049
10.86376,4.648253,0.2858554,499.7455,313.3962
10.86476,4.64854,0.2858495,499.7453,313.3878
10.86576,4.648826,0.2858436,499.7452,313.3794
10.86676,4.649112,0.2858377,499.7452,313.3709
10.86776,4.649398,0.2858317,499.7456,313.3625
10.86876,4.649684,0.2858258,499.7448,313.354
10.86976,4.64997,0.28582,499.5068,313.3458
10.87076,4.650256,0.2858141,499.5075,313.3374
10.87176,4.650542,0.2858081,499.7451,313.3287
10.87276,4.650828,0.2858023,499.5072,313.3205
10.87376,4.651114,0.2857964,499.745,313.3118
10.87476,4.651401,0.2857905,499.745,313.3033
10.87576,4.651687,0.2857846,499.7451,313.2949
10.87677,4.651973,0.2857788,499.7454,313.2863
10.87777,4.652259,0.2857728,499.7447,313.2781
10.87877,4.652545,0.285767,499.7451,313.2695
10.87977,4.652831,0.2857611,499.745,313.261
10.88077,4.653117,0.2857553,499.5071,313.2528
10.88177,4.653403,0.2857493,499.9836,313.2438
10.88277,4.653689,0.2857435,499.7449,313.2358
10.88377,4.653975,0.2857376,499.745,313.2273
10.88477,4.654261,0.2857318,499.5066,313.2189
10.88577,4.654547,0.2857259,499.7452,313.2104
10.88677,4.654833,0.28572,499.7451,313.2021
10.88777,4.655119,0.2857141,499.7448,313.1935
10.88877,4.655405,0.2857084,499.2686,313.1854
10.88977,4.655691,0.2857023,499.983,313.1765
10.89077,4.655977,0.2856966,499.7452,313.1683
10.89177,4.656263,0.2856907,499.7447,313.1597
10.89277,4.656549,0.2856849,499.5065,313.1516
10.89377,4.656835,0.285679,499.7451,313.1427
10.89477,4.657121,0.2856731,499.7449,313.1346
10.89577,4.657406,0.2856674,499.5064,313.1259
10.89677,4.657692,0.2856614,499.9835,313.1174
10.89777,4.657979,0.2856556,499.7451,313.1091
10.89877,4.658264,0.2856498,499.5065,313.1009
10.89977,4.65855,0.2856439,499.9834,313.0919
10.90077,4.658836,0.2856381,499.7446,313.0838
10.90178,4.659122,0.2856324,499.2679,313.0757
10.90278,4.659408,0.2856264,499.9834,313.0668
10.90378,4.659694,0.2856206,499.7447,313.0584
10.90478,4.659979,0.2856148,499.7447,313.05
10.90578,4.660265,0.2856089,499.7443,313.0416
10.90678,4.660551,0.2856031,499.7447,313.0331
10.90778,4.660837,0.2855972,499.9828,313.0245
10.90878,4.661122,0.2855915,499.5066,313.0166
10.90978,4.661408,0.2855856,499.7448,313.0078
10.91078,4.661694,0.2855798,499.7444,312.9995
10.91178,4.66198,0.2855739,499.9828,312.9908
10.91278,4.662265,0.2855682,499.5061,312.9828
10.91378,4.662551,0.2855624,499.7448,312.9742
10.91478,4.662837,0.2855565,499.9827,312.9655
10.91578,4.663123,0.2855507,499.7445,312.9572
10.91678,4.663408,0.2855449,499.7443,312.9489
10.91778,4.663694,0.2855391,499.7441,312.9404
10.91878,4.66398,0.2855332,499.9831,312.9318
10.91978,4.664266,0.2855276,499.5065,312.9237
10.92078,4.664552,0.2855216,499.9831,312.9151
10.92178,4.664837,0.285516,499.5064,312.9069
10.92278,4.665123,0.2855101,499.7443,312.8983
10.92378,4.665409,0.2855043,499.7439,312.8898
10.92478,4.665694,0.2854985,499.7447,312.8814
10.92579,4.66598,0.2854927,499.7443,312.873
10.92679,4.666265,0.285487,499.7443,312.8645
10.92779,4.666551,0.2854812,499.7442,312.8561
10.92879,4.666837,0.2854754,499.7441,312.8477
10.92979,4.667122,0.2854696,499.7441,312.8393
10.93079,4.667408,0.2854638,499.7442,312.8309
10.93179,4.667694,0.285458,499.9825,312.8222
10.93279,4.667979,0.2854522,499.744,312.8141
10.93379,4.668265,0.2854465,499.7444,312.8056
10.93479,4.66855,0.2854407,499.7437,312.7971
10.93579,4.668836,0.2854349,499.7444,312.7887
10.93679,4.669122,0.2854291,499.7441,312.7803
10.93779,4.669407,0.2854234,499.744,312.7717
10.93879,4.669693,0.2854176,499.7437,312.7635
10.93979,4.669979,0.2854118,499.7443,312.755
10.94079,4.670264,0.285406,499.9819,312.7463
10.94179,4.67055,0.2854003,499.7443,312.7382
10.94279,4.670835,0.2853945,499.7443,312.7297
10.94379,4.671121,0.2853888,499.7436,312.7213
10.94479,4.671407,0.2853831,499.5065,312.7131
10.94579,4.671692,0.2853772,499.9823,312.7043
10.94679,4.671978,0.2853716,499.5056,312.6962
10.94779,4.672264,0.2853658,499.7438,312.6876
10.94879,4.672549,0.2853601,499.7443,312.6792
10.94979,4.672835,0.2853543,499.744,312.6708
10.9508,4.67312,0.2853487,499.5056,312.6626
10.9518,4.673406,0.2853428,499.7443,312.6539
10.9528,4.673692,0.2853371,499.744,312.6455
10.9538,4.673977,0.2853314,499.5056,312.6374
10.9548,4.674263,0.2853257,499.5063,312.6288
10.9558,4.674549,0.2853199,499.7438,312.6201
10.9568,4.674834,0.2853142,499.7438,312.6118
10.9578,4.67512,0.2853085,499.7438,312.6033
10.9588,4.675406,0.2853028,499.7441,312.5947
10.9598,4.675691,0.285297,499.7433,312.5865
10.9608,4.675977,0.2852913,499.7438,312.5779
10.9618,4.676262,0.2852855,499.7437,312.5696
10.9628,4.676548,0.2852798,499.7439,312.5612
10.9638,4.676833,0.2852741,499.5055,312.553
10.9648,4.677119,0.2852683,499.9824,312.544
10.9658,4.677404,0.2852626,499.7436,312.536
10.9668,4.67769,0.2852569,499.744,312.5276
10.9678,4.677975,0.2852513,499.5053,312.5192
10.9688,4.678261,0.2852455,499.7436,312.5107
10.9698,4.678546,0.2852398,499.5053,312.5025
10.9708,4.678832,0.285234,499.9821,312.4936
10.9718,4.679117,0.2852284,499.7442,312.4855
10.9728,4.679402,0.2852227,499.5049,312.4773
10.9738,4.679688,0.285217,499.7439,312.4687
10.9748,4.679974,0.2852113,499.7436,312.4603
10.97581,4.680259,0.2852056,499.7435,312.4519
10.97681,4.680544,0.2852,499.5055,312.4434
10.97781,4.68083,0.2851942,499.7435,312.435
10.97881,4.681116,0.2851885,499.7437,312.4265
10.97981,4.681401,0.2851827,499.9813,312.418
10.98081,4.681686,0.2851772,499.5051,312.41
10.98181,4.681972,0.2851714,499.9819,312.401
10.98281,4.682257,0.2851658,499.505,312.3932
10.98381,4.682543,0.28516,499.982,312.3842
10.98481,4.682828,0.2851544,499.5056,312.3763
10.98581,4.683113,0.2851487,499.7433,312.3676
10.98681,4.683398,0.285143,499.7436,312.359
10.98781,4.683684,0.2851373,499.9816,312.3506
10.98881,4.683969,0.2851317,499.7433,312.3424
10.98981,4.684254,0.285126,499.7428,312.3339
10.99081,4.68454,0.2851202,499.9815,312.3253
10.99181,4.684825,0.2851147,499.5052,312.3174
10.99281,4.68511,0.2851091,499.5052,312.3088
10.99381,4.685396,0.2851032,500.2194,312.3
10.99481,4.685681,0.2850977,499.5055,312.2922
10.99581,4.685966,0.2850921,499.5052,312.2836
10.99681,4.686252,0.2850863,499.9813,312.2749
10.99781,4.686537,0.2850807,499.743,312.2666
10.99881,4.686822,0.2850749,499.9813,312.2583
10.99981,4.687108,0.2850695,499.2667,312.2502
11.00082,4.687393,0.2850636,499.9817,312.2414
11.00182,4.687678,0.2850582,499.5047,312.2331
11.00282,4.687963,0.2850524,499.7429,312.2246
11.00382,4.688249,0.2850468,499.7432,312.2162
11.00482,4.688534,0.2850411,499.9808,312.2075
11.00582,4.688819,0.2850355,499.7429,312.1993
11.00682,4.689104,0.2850299,499.7433,312.1909
11.00782,4.689389,0.2850242,499.7427,312.1825
11.00882,4.689674,0.2850186,499.7429,312.174
11.00982,4.68996,0.2850129,499.7428,312.1656
11.01082,4.690245,0.2850072,499.981,312.157
11.01182,4.69053,0.2850017,499.7427,312.1489
11.01282,4.690815,0.284996,499.7433,312.1405
11.01382,4.6911,0.2849904,499.7427,312.132
11.01482,4.691385,0.2849848,499.7431,312.1234
11.01582,4.69167,0.2849791,499.9807,312.1151
11.01682,4.691956,0.2849737,499.5048,312.1069
11.01782,4.692241,0.2849678,499.9811,312.0983
11.01882,4.692526,0.2849624,499.5047,312.09
11.01982,4.692811,0.2849566,499.981,312.0815
11.02082,4.693096,0.2849511,499.7427,312.0729
11.02182,4.693381,0.2849455,499.7429,312.0648
11.02282,4.693666,0.2849399,499.7421,312.0562
11.02382,4.693952,0.2849342,499.7425,312.048
11.02483,4.694237,0.2849287,499.7426,312.0392
11.02583,4.694522,0.2849229,499.9808,312.031
11.02683,4.694807,0.2849175,499.5045,312.0228
11.02783,4.695092,0.2849117,499.9808,312.0141
11.02883,4.695377,0.2849063,499.5046,312.006
11.02983,4.695662,0.2849005,499.9807,311.9973
11.03083,4.695948,0.2848951,499.5045,311.9892
11.03183,4.696233,0.2848894,499.7424,311.9807
11.03283,4.696518,0.2848838,499.7422,311.9724
11.03383,4.696803,0.2848783,499.5045,311.9641
11.03483,4.697088,0.2848727,499.7427,311.9555
11.03583,4.697373,0.2848671,499.7423,311.9471
11.03683,4.697659,0.2848615,499.5039,311.9391
11.03783,4.697944,0.2848559,499.7425,311.9302
11.03883,4.698229,0.2848503,499.7422,311.9219
11.03983,4.698514,0.2848448,499.504,311.9138
11.04083,4.698799,0.2848392,499.7426,311.905
11.04183,4.699084,0.2848336,499.7422,311.8965
11.04283,4.699369,0.284828,499.7421,311.8885
11.04383,4.699655,0.2848225,499.7422,311.8798
11.04483,4.69994,0.2848169,499.7422,311.8717
11.04583,4.700225,0.2848113,499.7421,311.8631
11.04683,4.70051,0.2848058,499.742,311.8548
11.04783,4.700795,0.2848002,499.7421,311.8463
11.04883,4.70108,0.2847948,499.2655,311.8382
11.04984,4.701365,0.284789,499.9808,311.8294
11.05084,4.70165,0.2847836,499.7421,311.821
11.05184,4.701935,0.2847781,499.5042,311.8129
11.05284,4.70222,0.2847724,499.9803,311.804
11.05384,4.702505,0.2847669,499.7425,311.796
11.05484,4.70279,0.2847615,499.5037,311.7877
11.05584,4.703075,0.2847558,499.7422,311.7791
11.05684,4.70336,0.2847503,499.7423,311.7707
11.05784,4.703645,0.2847448,499.5037,311.7625
11.05884,4.70393,0.2847392,499.7423,311.754
11.05984,4.704215,0.2847337,499.7416,311.7456
11.06084,4.7045,0.2847281,499.7423,311.7373
11.06184,4.704785,0.2847227,499.2654,311.7292
11.06284,4.70507,0.284717,499.9803,311.7201
11.06384,4.705355,0.2847115,499.7422,311.7119
11.06484,4.70564,0.2847061,499.5035,311.7037
11.06584,4.705925,0.2847004,499.9805,311.6949
11.06684,4.70621,0.2846949,499.7418,311.6868
11.06784,4.706495,0.2846895,499.5035,311.6784
11.06884,4.70678,0.2846839,499.7422,311.67
11.06984,4.707065,0.2846784,499.7418,311.6614
11.07084,4.707349,0.2846729,499.7416,311.653
11.07184,4.707634,0.2846673,499.9799,311.6444
11.07284,4.70792,0.2846618,499.7416,311.6366
11.07384,4.708204,0.2846564,499.5038,311.628
11.07485,4.708489,0.2846507,499.742,311.6196
11.07585,4.708774,0.2846452,499.9795,311.6109
11.07685,4.709059,0.2846399,499.2654,311.6031
11.07785,4.709343,0.2846343,499.7416,311.5943
11.07885,4.709629,0.2846287,499.9799,311.5857
11.07985,4.709913,0.2846233,499.5037,311.5778
11.08085,4.710198,0.2846178,499.7415,311.5692
11.08185,4.710483,0.2846123,499.7418,311.5606
11.08285,4.710767,0.2846068,499.7411,311.5522
11.08385,4.711052,0.2846012,499.9797,311.5436
11.08485,4.711337,0.2845958,499.7418,311.5355
11.08585,4.711622,0.2845903,499.7411,311.5271
11.08685,4.711907,0.2845848,499.9802,311.5185
11.08785,4.712192,0.2845794,499.503,311.5106
11.08885,4.712476,0.2845739,499.7413,311.5019
11.08985,4.712761,0.2845683,499.9801,311.4932
11.09085,4.713046,0.2845629,499.7412,311.4851
11.09185,4.71333,0.2845574,499.7414,311.4766
11.09285,4.713615,0.2845519,499.7413,311.4683
11.09385,4.7139,0.2845464,499.9795,311.4596
11.09485,4.714184,0.284541,499.7413,311.4516
11.09585,4.714469,0.2845354,499.9799,311.4429
11.09685,4.714754,0.28453,499.7413,311.4347
11.09785,4.715038,0.2845246,499.7408,311.4264
11.09886,4.715323,0.2845191,499.7415,311.418
11.09986,4.715608,0.2845136,499.7408,311.4097
11.10086,4.715892,0.2845082,499.7415,311.4012
11.10186,4.716177,0.2845027,499.503,311.3932
11.10286,4.716462,0.2844973,499.7416,311.3843
11.10386,4.716746,0.2844918,499.7407,311.3761
11.10486,4.717031,0.2844863,499.9795,311.3673
11.10586,4.717316,0.2844809,499.7415,311.3593
11.10686,4.7176,0.2844754,499.9794,311.3506
11.10786,4.717885,0.28447,499.7411,311.3425
11.10886,4.71817,0.2844645,499.7411,311.3341
11.10986,4.718454,0.2844591,499.741,311.3257
11.11086,4.718739,0.2844537,499.7411,311.3174
11.11186,4.719024,0.2844482,499.7409,311.309
11.11286,4.719308,0.2844428,499.7413,311.3006
11.11386,4.719593,0.2844374,499.7408,311.2923
11.11486,4.719878,0.2844319,499.7415,311.2838
11.11586,4.720162,0.2844265,499.7406,311.2755
11.11686,4.720447,0.2844211,499.7409,311.2669
11.11786,4.720732,0.2844156,499.7411,311.2589
11.11886,4.721016,0.2844102,499.7414,311.2503
11.11986,4.721301,0.2844048,499.7408,311.2419
11.12086,4.721586,0.2843994,499.741,311.2335
11.12186,4.72187,0.2843939,499.7411,311.2252
11.12286,4.722155,0.2843885,499.7404,311.2167
11.12387,4.72244,0.2843831,499.9796,311.2081
11.12487,4.722724,0.2843778,499.5026,311.2003
11.12587,4.723009,0.2843723,499.7416,311.1916
11.12687,4.723294,0.2843668,499.7403,311.1832
11.12787,4.723578,0.2843615,499.5026,311.1752
11.12887,4.723863,0.2843561,499.7414,311.1664
11.12987,4.724148,0.2843507,499.7404,311.1581
11.13087,4.724432,0.2843452,499.7408,311.1497
11.13187,4.724717,0.2843398,499.7407,311.1413
11.13287,4.725002,0.2843345,499.7411,311.133
11.13387,4.725286,0.2843291,499.5025,311.1246
11.13487,4.725571,0.2843236,499.979,311.1158
11.13587,4.725855,0.2843183,499.5027,311.108
11.13687,4.72614,0.2843128,499.741,311.0994
11.13787,4.726424,0.2843075,499.7407,311.0909
11.13887,4.726709,0.2843021,499.7402,311.0826
11.13987,4.726993,0.2842968,499.5027,311.0745
11.14087,4.727278,0.2842913,499.9793,311.0654
11.14187,4.727562,0.2842859,499.7408,311.0574
11.14287,4.727847,0.2842805,499.7407,311.0491
11.14387,4.728132,0.2842751,499.7405,311.0408
11.14487,4.728416,0.2842698,499.5027,311.0324
11.14587,4.728701,0.2842644,499.7409,311.0239
11.14687,4.728985,0.284259,499.7402,311.0157
11.14787,4.72927,0.2842537,499.5026,311.0071
11.14888,4.729554,0.2842482,499.9785,310.9986
11.14988,4.729838,0.284243,499.5026,310.9904
11.15088,4.730123,0.2842375,499.9791,310.9817
11.15188,4.730408,0.2842322,499.7403,310.9737
11.15288,4.730692,0.2842269,499.5025,310.9655
11.15388,4.730977,0.2842214,499.9787,310.9565
11.15488,4.731261,0.2842161,499.7405,310.9485
11.15588,4.731545,0.2842109,499.2643,310.9406
11.15688,4.73183,0.2842054,499.7408,310.9316
11.15788,4.732114,0.2842001,499.74,310.9231
11.15888,4.732399,0.2841946,499.9784,310.9146
11.15988,4.732683,0.2841893,499.7403,310.9065
11.16088,4.732967,0.2841839,499.9782,310.8979
11.16188,4.733252,0.2841787,499.5027,310.8901
11.16288,4.733536,0.2841733,499.7407,310.8813
11.16388,4.73382,0.2841679,499.9781,310.8727
11.16488,4.734105,0.2841626,499.7406,310.8647
11.16588,4.734389,0.2841572,499.9784,310.8561
11.16688,4.734674,0.284152,499.5014,310.8482
11.16788,4.734958,0.2841466,499.7406,310.8395
11.16888,4.735242,0.2841413,499.7404,310.8311
11.16988,4.735526,0.284136,499.7398,310.8226
11.17088,4.735811,0.2841305,499.9784,310.8142
11.17188,4.736095,0.2841252,499.7404,310.8062
11.17288,4.736379,0.28412,499.7404,310.7975
11.17389,4.736663,0.2841146,499.7396,310.7892
11.17489,4.736948,0.2841092,499.9784,310.7809
11.17589,4.737232,0.284104,499.74,310.7726
11.17689,4.737516,0.2840987,499.7404,310.7643
11.17789,4.737801,0.2840934,499.5013,310.7559
11.17889,4.738085,0.2840879,500.217,310.7471
11.17989,4.738369,0.2840827,499.5022,310.7395
11.18089,4.738654,0.2840774,499.7403,310.7308
11.18189,4.738938,0.2840722,499.5016,310.7225
11.18289,4.739222,0.2840667,499.9785,310.7137
11.18389,4.739506,0.2840614,499.9781,310.7053
11.18489,4.73979,0.2840561,499.7395,310.6972
11.18589,4.740075,0.2840508,499.9785,310.6885
11.18689,4.740359,0.2840455,499.7394,310.6805
11.18789,4.740643,0.2840402,499.9785,310.6719
11.18889,4.740927,0.2840349,499.7398,310.6638
11.18989,4.741211,0.2840296,499.9781,310.6551
11.19089,4.741496,0.2840244,499.7403,310.6472
11.19189,4.74178,0.2840191,499.7394,310.6388
11.19289,4.742064,0.2840138,499.5018,310.6306
11.19389,4.742348,0.2840084,499.9781,310.6216
11.19489,4.742632,0.2840032,499.7397,310.6137
11.19589,4.742917,0.2839979,499.7397,310.6053
11.19689,4.743201,0.2839927,499.5013,310.597
11.1979,4.743485,0.2839872,499.9783,310.5883
11.1989,4.743769,0.2839821,499.5015,310.5803
11.1999,4.744053,0.2839767,499.9779,310.5714
11.2009,4.744338,0.2839715,499.7397,310.5636
11.2019,4.744622,0.2839663,499.5013,310.5552
11.2029,4.744906,0.2839609,499.7398,310.5467
11.2039,4.74519,0.2839557,499.5012,310.5386
11.2049,4.745474,0.2839504,499.7402,310.5299
11.2059,4.745759,0.2839451,499.9773,310.5213
11.2069,4.746043,0.2839399,499.7398,310.5133
11.2079,4.746327,0.2839346,499.7396,310.5049
11.2089,4.746611,0.2839293,499.9772,310.4963
11.2099,4.746895,0.2839241,499.5015,310.4884
11.2109,4.74718,0.2839188,499.7401,310.4797
11.2119,4.747464,0.2839136,499.7389,310.4714
11.2129,4.747748,0.2839083,499.7393,310.463
11.2139,4.748032,0.2839031,499.7389,310.4546
11.2149,4.748316,0.2838978,499.7395,310.4461
11.2159,4.7486,0.2838926,499.7397,310.4379
11.2169,4.748885,0.2838873,499.9771,310.4293
11.2179,4.749169,0.2838821,499.5013,310.4215
11.2189,4.749453,0.2838769,499.5009,310.4131
11.2199,4.749737,0.2838717,499.5017,310.4047
11.2209,4.750021,0.2838664,499.7396,310.3961
11.2219,4.750306,0.2838612,499.7392,310.3876
11.22291,4.75059,0.283856,499.5009,310.3797
11.22391,4.750874,0.2838508,499.5013,310.3712
11.22491,4.751158,0.2838455,499.7391,310.3625
11.22591,4.751442,0.2838403,499.7395,310.3543
11.22691,4.751726,0.2838351,499.7387,310.3459
11.22791,4.75201,0.2838298,499.7395,310.3376
11.22891,4.752295,0.2838246,499.7391,310.3292
11.22991,4.752578,0.2838195,499.5008,310.321
11.23091,4.752862,0.2838141,499.9773,310.3122
11.23191,4.753147,0.283809,499.739,310.3041
11.23291,4.753431,0.2838038,499.7393,310.2959
11.23391,4.753715,0.2837986,499.501,310.2876
11.23491,4.753999,0.2837933,499.9773,310.2787
11.23591,4.754283,0.2837881,499.7394,310.2708
11.23691,4.754567,0.283783,499.5007,310.2624
11.23791,4.754851,0.2837777,499.9773,310.2537
11.23891,4.755135,0.2837725,499.7393,310.2458
11.23991,4.755419,0.2837674,499.5006,310.2373
11.24091,4.755703,0.2837621,499.7393,310.2289
11.24191,4.755987,0.2837569,499.7386,310.2207
11.24291,4.756271,0.2837518,499.5005,310.2124
11.24391,4.756555,0.2837465,499.9775,310.2035
11.24491,4.756839,0.2837414,499.501,310.1955
11.24591,4.757123,0.2837361,499.7392,310.1872
11.24691,4.757407,0.283731,499.5008,310.179
11.24792,4.757691,0.2837257,499.977,310.1702
11.24892,4.757975,0.2837206,499.5008,310.1623
11.24992,4.758259,0.2837154,499.9766,310.1534
11.25092,4.758543,0.2837103,499.5012,310.1456
11.25192,4.758827,0.283705,499.977,310.1367
11.25292,4.75911,0.2836999,499.5004,310.129
11.25392,4.759394,0.2836947,499.7391,310.1202
11.25492,4.759678,0.2836894,499.9765,310.1116
11.25592,4.759962,0.2836844,499.5007,310.1039
11.25692,4.760246,0.2836792,499.7386,310.0952
11.25792,4.76053,0.2836739,499.9769,310.0867
11.25892,4.760814,0.2836688,499.7393,310.0785
11.25992,4.761097,0.2836637,499.7386,310.0701
11.26092,4.761382,0.2836585,499.9769,310.0616
11.26192,4.761665,0.2836534,499.4998,310.0537
11.26292,4.761949,0.2836482,499.7392,310.045
11.26392,4.762233,0.283643,499.7385,310.0366
11.26492,4.762517,0.2836378,499.9767,310.0282
11.26592,4.762801,0.2836328,499.5002,310.0203
11.26692,4.763084,0.2836277,499.5005,310.012
11.26792,4.763368,0.2836224,499.7389,310.0034
11.26892,4.763652,0.2836173,499.9768,309.9947
11.26992,4.763936,0.2836122,499.7385,309.9866
11.27092,4.764219,0.283607,499.7388,309.9782
11.27192,4.764503,0.2836019,499.7385,309.9699
11.27293,4.764787,0.2835968,499.738,309.9615
11.27393,4.76507,0.2835916,499.7384,309.9532
11.27493,4.765354,0.2835864,499.9766,309.9445
11.27593,4.765638,0.2835813,499.7379,309.9365
11.27693,4.765922,0.2835761,499.977,309.9279
11.27793,4.766205,0.2835711,499.7383,309.9196
11.27893,4.766489,0.2835659,499.7382,309.9114
11.27993,4.766773,0.2835608,499.7383,309.9031
11.28093,4.767056,0.2835557,499.7382,309.8947
11.28193,4.76734,0.2835506,499.7386,309.8864
11.28293,4.767624,0.2835454,499.7382,309.878
11.28393,4.767908,0.2835403,499.7385,309.8698
11.28493,4.768191,0.2835352,499.7377,309.8613
11.28593,4.768475,0.2835302,499.5002,309.8531
11.28693,4.768759,0.283525,499.7382,309.8446
11.28793,4.769042,0.2835199,499.7382,309.8362
11.28893,4.769326,0.2835148,499.4998,309.8282
11.28993,4.76961,0.2835096,499.9766,309.8194
11.29093,4.769894,0.2835047,499.5001,309.8113
11.29193,4.770177,0.2834994,499.9766,309.8027
11.29293,4.770461,0.2834944,499.7385,309.7942
11.29393,4.770745,0.2834893,499.738,309.7861
11.29493,4.771029,0.2834842,499.7379,309.7778
11.29593,4.771312,0.2834791,499.7381,309.7695
11.29694,4.771596,0.283474,499.4996,309.7614
11.29794,4.77188,0.2834689,499.7387,309.7528
11.29894,4.772163,0.2834638,499.7375,309.7444
11.29994,4.772447,0.2834587,499.7382,309.7361
11.30094,4.772731,0.2834536,499.9753,309.7274
11.30194,4.773015,0.2834485,499.7383,309.7194
11.30294,4.773298,0.2834435,499.4999,309.7112
11.30394,4.773582,0.2834384,499.7383,309.7027
11.30494,4.773866,0.2834333,499.7378,309.6944
11.30594,4.774149,0.2834282,499.976,309.6858
11.30694,4.774433,0.2834232,499.4995,309.678
